time,-1.0,-0.0,1.0
2018-01-31,0.3363290312408496,0.29146113476135777,0.3722098339977926
2018-02-28,0.3369876072449952,0.30490191159500274,0.358110481160002
2018-03-31,0.36406202207006894,0.3239217900755276,0.31201618785440344
2018-04-30,0.2884173340753466,0.3295990708703332,0.3819835950543202
2018-05-31,0.32520363152612786,0.3162181716339534,0.35857819683991876
2018-06-30,0.33324898145102105,0.36070551914365967,0.3060454994053192
2018-07-31,0.31051551679917927,0.39171582457040266,0.29776865863041807
2018-08-31,0.3362960053033465,0.37280561761889563,0.29089837707775784
2018-09-30,0.341037690610914,0.33823247338640067,0.32072983600268534
2018-10-31,0.2864922367721182,0.46495782781591144,0.24854993541197032
2018-11-30,0.3479629262490087,0.361122125297383,0.29091494845360827
2018-12-31,0.34927839851024206,0.3120810055865922,0.33864059590316575
2019-01-31,0.35738358570275786,0.34214648502397116,0.300469929273271
2019-02-28,0.3093271928431528,0.34354983854745647,0.34712296860939074
2019-03-31,0.3177590679915806,0.35924421165989523,0.32299672034852417
2019-04-30,0.3394446074117532,0.30832599980443925,0.35222939278380755
2019-05-31,0.3363571477908503,0.29728547417861995,0.36635737803052976
2019-06-30,0.3527239367707941,0.29027098231087695,0.35700508091832894
2019-07-31,0.3563213016644848,0.3154105105666729,0.32826818776884237
2019-08-31,0.3687419308564051,0.3076077081241333,0.3236503610194616
2019-09-30,0.36553444241598315,0.304800596539045,0.32966496104497184
2019-10-31,0.35728916866506794,0.3138239408473221,0.32888689048760994
2019-11-30,0.3251655629139073,0.34635761589403974,0.32847682119205296
